src_id,ego_id,degree
105246828264278441318,100668989009254813743,469
105246828264278441318,100720409235366385249,587
105246828264278441318,101130571432010257170,464
105246828264278441318,101373961279443806744,765
105246828264278441318,104905626100400792399,476
105246828264278441318,106382433884876652170,815
105246828264278441318,106724181552911298818,711
105246828264278441318,107489144252174167638,837
105246828264278441318,108156134340151350951,450
105246828264278441318,109130886479781915270,714
105246828264278441318,109596373340495798827,763
105246828264278441318,111048918866742956374,695
105246828264278441318,111091089527727420853,759
105246828264278441318,115273860520983542999,454
105246828264278441318,116807883656585676940,433
105246828264278441318,116825083494890429556,661
105246828264278441318,118107045405823607895,426
105247886441297510371,114122960748905067938,542
105248406398392178262,101373961279443806744,645
105248406398392178262,103236949470535942612,531
105248406398392178262,107489144252174167638,821
105248406398392178262,114124942936679476879,846
105248484118148978714,100668989009254813743,457
105248484118148978714,104905626100400792399,474
105248484118148978714,104987932455782713675,456
105248484118148978714,105646458226420473639,481
105248484118148978714,106382433884876652170,644
105248484118148978714,106724181552911298818,672
105248484118148978714,107362628080904735459,604
105248484118148978714,108156134340151350951,495
105248484118148978714,109130886479781915270,680
105248484118148978714,109596373340495798827,616
105248484118148978714,111091089527727420853,824
105248484118148978714,112463391491520264813,486
105248484118148978714,116807883656585676940,472
105248484118148978714,116825083494890429556,603
105254854851240153379,114122960748905067938,625
105255248026452050012,103752943025677384806,577
105260069459214475157,105646458226420473639,1018
105265416619569479064,107040353898400532534,1030
105268737934104538596,100668989009254813743,545
105274441065149025706,112787435697866537461,437
105274441065149025706,113718775944980638561,430
105275027575118150763,111091089527727420853,773
105276331686026291094,114122960748905067938,658
105276331686026291094,117734260411963901771,554
105276480182544175166,117734260411963901771,508
105276652237346125711,115573545440464933254,484
105280454217398641239,102340116189726655233,524
105280454217398641239,109596373340495798827,642
105280454217398641239,116825083494890429556,578
105280829499546436538,103236949470535942612,697
105280829499546436538,107489144252174167638,1409
105281194557166307713,101373961279443806744,858
105281194557166307713,103236949470535942612,702
105281194557166307713,107489144252174167638,1222
105281194557166307713,114124942936679476879,1250
105284290771616312649,114124942936679476879,1151
105285099106615025037,111048918866742956374,509
105287416910500341284,101130571432010257170,825
105287416910500341284,103752943025677384806,866
105288133747476371880,107489144252174167638,955
105292720644701267102,104905626100400792399,514
105294765328544716331,107489144252174167638,577
105294765328544716331,114124942936679476879,543
105299865907019142478,101373961279443806744,712
105299865907019142478,103236949470535942612,569
105299865907019142478,114124942936679476879,1012
105308829023796637477,103752943025677384806,1208
105309913142828601164,109130886479781915270,441
105310358762146417461,106724181552911298818,573
105312103743921203280,100668989009254813743,460
105314086101101812587,108883879052307976051,481
105316196997695400853,103752943025677384806,1626
105316555612620087816,103236949470535942612,699
105316864513332778501,116825083494890429556,919
105318217552727882571,101130571432010257170,546
105318217552727882571,101263615503715477581,463
105318217552727882571,101373961279443806744,470
105318217552727882571,103752943025677384806,603
105318217552727882571,105646458226420473639,625
105318217552727882571,107362628080904735459,555
105318217552727882571,107489144252174167638,574
105318217552727882571,113356364521839061717,446
105318217552727882571,113718775944980638561,539
105321861074597835055,101130571432010257170,564
105321861074597835055,104607825525972194062,442
105321861074597835055,107489144252174167638,1267
105321861074597835055,114124942936679476879,1321
105324719332618510620,107040353898400532534,530
105324719332618510620,111058843129764709244,446
105326768461309527275,105646458226420473639,1511
105326768461309527275,106837574755355833243,739
105327071458403118238,105646458226420473639,1037
105327071458403118238,110538600381916983600,513
105328523507756663446,115455024457484679647,460
105328617551732894001,107040353898400532534,999
105328617551732894001,112463391491520264813,1197
105328617551732894001,116931379084245069738,531
105343454923517993908,101130571432010257170,667
105343454923517993908,101373961279443806744,817
105343454923517993908,105646458226420473639,1717
105343454923517993908,107040353898400532534,775
105343454923517993908,110538600381916983600,983
105343454923517993908,114124942936679476879,884
105344704944614501684,103236949470535942612,1044
105344704944614501684,103752943025677384806,2086
105344704944614501684,105646458226420473639,1791
105344704944614501684,107040353898400532534,869
105344704944614501684,113718775944980638561,1908
105345547439722963291,104290609881668164623,458
105348319473887192896,105646458226420473639,999
105348319473887192896,110538600381916983600,444
105349376950696981004,105646458226420473639,828
105349505736341554571,103752943025677384806,751
105349505736341554571,113718775944980638561,766
105350495573144442379,111048918866742956374,510
105350495573144442379,111091089527727420853,434
105350692471068051960,105646458226420473639,973
105354452818598777729,106382433884876652170,783
105356871621392429855,107040353898400532534,1003
105358402547726784850,101130571432010257170,620
105358402547726784850,103752943025677384806,690
105358402547726784850,105646458226420473639,662
105358402547726784850,107362628080904735459,607
105358402547726784850,109596373340495798827,503
105358402547726784850,112787435697866537461,626
105358402547726784850,113718775944980638561,737
105358402547726784850,114124942936679476879,628
105360886504399318117,116931379084245069738,451
105362990780240393762,101263615503715477581,514
105362990780240393762,101373961279443806744,449
105362990780240393762,103752943025677384806,551
105362990780240393762,105646458226420473639,497
105362990780240393762,107362628080904735459,525
105362990780240393762,107489144252174167638,622
105362990780240393762,112787435697866537461,541
105362990780240393762,113718775944980638561,537
105362990780240393762,114124942936679476879,450
105369955075209317353,106382433884876652170,839
105369955075209317353,111048918866742956374,489
105373589191095322547,100720409235366385249,603
105373589191095322547,101263615503715477581,647
105373589191095322547,101373961279443806744,833
105373589191095322547,103537112468125883734,613
105373589191095322547,105646458226420473639,1093
105373589191095322547,107040353898400532534,481
105373589191095322547,110971010308065250763,789
105373589191095322547,113718775944980638561,1234
105373589191095322547,114124942936679476879,729
105374605403316311458,101373961279443806744,550
105374605403316311458,107489144252174167638,859
105374605403316311458,113718775944980638561,558
105374605403316311458,114124942936679476879,803
105377630229582047835,107362628080904735459,542
105379364953109830773,101130571432010257170,571
105379364953109830773,101263615503715477581,576
105379364953109830773,101373961279443806744,618
105379364953109830773,103537112468125883734,496
105379364953109830773,103752943025677384806,667
105379364953109830773,104290609881668164623,650
105379364953109830773,105646458226420473639,693
105379364953109830773,112463391491520264813,717
105379364953109830773,112787435697866537461,973
105382175513266538815,101373961279443806744,555
105382175513266538815,103236949470535942612,458
105382175513266538815,107489144252174167638,950
105382175513266538815,114124942936679476879,918
105385216702194875977,103752943025677384806,691
105385216702194875977,107489144252174167638,575
105385216702194875977,112787435697866537461,627
105386242248635638997,107489144252174167638,674
105386242248635638997,114124942936679476879,641
105389364748387891649,100720409235366385249,1029
105389364748387891649,101130571432010257170,1168
105389364748387891649,101373961279443806744,1271
105389364748387891649,103537112468125883734,738
105389364748387891649,103752943025677384806,1414
105389364748387891649,105565257978663183206,622
105389364748387891649,106724181552911298818,750
105389364748387891649,107489144252174167638,1810
105389364748387891649,109130886479781915270,501
105389364748387891649,109213135085178239952,887
105389364748387891649,112787435697866537461,1726
105389364748387891649,113356364521839061717,761
105389364748387891649,113718775944980638561,1382
105389364748387891649,114124942936679476879,1341
105389364748387891649,118107045405823607895,451
105390077271236874234,100720409235366385249,1067
105390077271236874234,101130571432010257170,1484
105390077271236874234,101263615503715477581,1288
105390077271236874234,101373961279443806744,1885
105390077271236874234,101626577406833098387,540
105390077271236874234,103236949470535942612,958
105390077271236874234,103537112468125883734,910
105390077271236874234,103752943025677384806,2068
105390077271236874234,104607825525972194062,861
105390077271236874234,104905626100400792399,572
105390077271236874234,105646458226420473639,1708
105390077271236874234,106382433884876652170,805
105390077271236874234,106724181552911298818,936
105390077271236874234,107040353898400532534,643
105390077271236874234,107362628080904735459,1913
105390077271236874234,107489144252174167638,2011
105390077271236874234,109130886479781915270,611
105390077271236874234,109213135085178239952,747
105390077271236874234,109596373340495798827,1056
105390077271236874234,110971010308065250763,825
105390077271236874234,111091089527727420853,738
105390077271236874234,112787435697866537461,1821
105390077271236874234,113171096418029011322,661
105390077271236874234,113356364521839061717,807
105390077271236874234,113718775944980638561,1762
105390077271236874234,114124942936679476879,1789
105390077271236874234,115573545440464933254,461
105390077271236874234,116825083494890429556,868
105390077271236874234,117668392750579292609,491
105390077271236874234,117734260411963901771,446
105390651426983179037,111048918866742956374,755
105392770307445426481,103752943025677384806,465
105392770307445426481,105646458226420473639,440
105392770307445426481,113718775944980638561,443
105392921428122120736,103236949470535942612,740
105392921428122120736,103537112468125883734,599
105392921428122120736,112787435697866537461,1313
105393083628412021020,106724181552911298818,430
105393083628412021020,109130886479781915270,467
105393646675912614890,112787435697866537461,482
105400627931380300898,101185748996927059931,634
105400627931380300898,107040353898400532534,755
105400627931380300898,116931379084245069738,419
105400627931380300898,117734260411963901771,439
105405226357946449647,110538600381916983600,987
105406713523222664494,101130571432010257170,963
105406713523222664494,101263615503715477581,1013
105406713523222664494,102340116189726655233,672
105406713523222664494,104987932455782713675,814
105406713523222664494,107362628080904735459,1162
105406713523222664494,107489144252174167638,1569
105406713523222664494,112787435697866537461,1518
105406713523222664494,116931379084245069738,451
105408287679020493962,107040353898400532534,499
105408287679020493962,113718775944980638561,1353
105410478758658916285,107489144252174167638,798
105410478758658916285,114124942936679476879,751
105411019729881691151,116931379084245069738,422
105415522524678677847,104905626100400792399,419
105416086318774952127,103752943025677384806,1350
105416086318774952127,105646458226420473639,1337
105416086318774952127,112787435697866537461,1612
105417649550138312774,101373961279443806744,827
105417649550138312774,103236949470535942612,688
105420269761449566006,106382433884876652170,435
105421525761971194592,105646458226420473639,570
105423124668916039209,107040353898400532534,891
105423124668916039209,116931379084245069738,628
105424103985861474030,114122960748905067938,522
105424103985861474030,116931379084245069738,424
105431751966778878558,101373961279443806744,1188
105431751966778878558,101626577406833098387,481
105431751966778878558,106186407539128840569,504
105431751966778878558,107040353898400532534,419
105431751966778878558,114124942936679476879,1319
105432979600625131139,106724181552911298818,470
105432999357543467752,100720409235366385249,828
105432999357543467752,101263615503715477581,856
105432999357543467752,101373961279443806744,1619
105432999357543467752,103236949470535942612,1172
105432999357543467752,103537112468125883734,695
105432999357543467752,103752943025677384806,1625
105432999357543467752,104290609881668164623,563
105432999357543467752,105646458226420473639,1435
105432999357543467752,106186407539128840569,659
105432999357543467752,107489144252174167638,1881
105432999357543467752,109213135085178239952,681
105432999357543467752,110971010308065250763,872
105432999357543467752,112463391491520264813,1097
105432999357543467752,112787435697866537461,1480
105432999357543467752,113718775944980638561,1497
105435504866522495019,114147483140782280818,525
105435504866522495019,115273860520983542999,434
105437702363751748354,101130571432010257170,844
105437702363751748354,103236949470535942612,599
105437702363751748354,103537112468125883734,600
105437702363751748354,103752943025677384806,984
105437702363751748354,105646458226420473639,880
105437702363751748354,112787435697866537461,1030
105437702363751748354,114124942936679476879,972
105441682562241867424,107040353898400532534,504
105448073160075416293,101373961279443806744,465
105448073160075416293,103752943025677384806,802
105448073160075416293,112787435697866537461,664
105448073160075416293,115360471097759949621,424
105449206797102312194,101263615503715477581,634
105449206797102312194,103752943025677384806,519
105449206797102312194,112463391491520264813,514
105451530703074282348,116931379084245069738,590
105452294703789324235,103752943025677384806,647
105452294703789324235,105646458226420473639,999
105452294703789324235,110971010308065250763,450
105452294703789324235,112463391491520264813,447
105452294703789324235,113718775944980638561,561
105454478087457781247,110538600381916983600,815
105454497899876566715,100720409235366385249,611
105454497899876566715,106417861423111072106,556
105459830584243636071,112787435697866537461,425
105459992973975823163,111091089527727420853,609
105460987293072015130,103752943025677384806,462
105460987293072015130,112787435697866537461,820
105460987293072015130,113718775944980638561,483
105461498993551154531,100720409235366385249,677
105461498993551154531,101373961279443806744,719
105461498993551154531,104607825525972194062,574
105461498993551154531,109596373340495798827,652
105461498993551154531,112463391491520264813,620
105461498993551154531,113356364521839061717,465
105461498993551154531,116825083494890429556,650
105461501855014279344,107489144252174167638,946
105462643044575195307,107489144252174167638,573
105466699904008897296,101373961279443806744,501
105466699904008897296,107489144252174167638,468
105467608874315931098,113718775944980638561,482
105467865168966984595,105646458226420473639,1327
105467865168966984595,110538600381916983600,422
105469264624926820157,117734260411963901771,455
105470950521030030829,104607825525972194062,545
105471544942097027587,101373961279443806744,1039
105471544942097027587,105646458226420473639,1301
105471544942097027587,107362628080904735459,1053
105472372108673409547,109596373340495798827,424
105474115553425496931,105646458226420473639,1333
105474322833740648426,101130571432010257170,497
105474322833740648426,101263615503715477581,471
105474322833740648426,101373961279443806744,423
105474322833740648426,103752943025677384806,524
105474322833740648426,105646458226420473639,514
105474322833740648426,107362628080904735459,534
105474322833740648426,113718775944980638561,536
105474544524715065767,106382433884876652170,641
105474544524715065767,106724181552911298818,430
105474544524715065767,107040353898400532534,475
105474544524715065767,109130886479781915270,577
105474544524715065767,109596373340495798827,496
105474544524715065767,111048918866742956374,459
105474544524715065767,111058843129764709244,735
105474544524715065767,114122960748905067938,636
105474544524715065767,116825083494890429556,547
105474544524715065767,116931379084245069738,667
105476381299539058508,101373961279443806744,700
105476381299539058508,103236949470535942612,572
105476381299539058508,107489144252174167638,918
105476381299539058508,114124942936679476879,909
105477094955923005317,105646458226420473639,527
105477094955923005317,112787435697866537461,557
105479209462376978605,103752943025677384806,483
105487271647302500789,114122960748905067938,778
105488734148893622830,103236949470535942612,423
105489064367742025310,101263615503715477581,593
105489064367742025310,102340116189726655233,643
105489064367742025310,103537112468125883734,441
105489064367742025310,104290609881668164623,425
105489064367742025310,104607825525972194062,551
105489064367742025310,105565257978663183206,519
105489064367742025310,106382433884876652170,1135
105489064367742025310,107040353898400532534,675
105489064367742025310,107362628080904735459,546
105489064367742025310,109130886479781915270,823
105489064367742025310,109596373340495798827,876
105489064367742025310,109602109099036550366,492
105489064367742025310,111048918866742956374,700
105489064367742025310,111058843129764709244,509
105489064367742025310,112463391491520264813,565
105489064367742025310,114122960748905067938,744
105489064367742025310,114124942936679476879,570
105489064367742025310,114147483140782280818,547
105489064367742025310,116807883656585676940,486
105489064367742025310,116825083494890429556,910
105489064367742025310,116931379084245069738,487
105492119742825421749,101263615503715477581,834
105492119742825421749,101373961279443806744,639
105492119742825421749,103752943025677384806,772
105492119742825421749,105565257978663183206,423
105492119742825421749,105646458226420473639,735
105492119742825421749,106724181552911298818,652
105492119742825421749,107362628080904735459,796
105492119742825421749,107489144252174167638,1015
105492119742825421749,109596373340495798827,584
105492119742825421749,112463391491520264813,493
105492119742825421749,112787435697866537461,982
105492119742825421749,113718775944980638561,812
105492119742825421749,114124942936679476879,895
105492369775428575932,103752943025677384806,552
105492369775428575932,104290609881668164623,424
105492369775428575932,105646458226420473639,547
105492369775428575932,110971010308065250763,422
105492369775428575932,112463391491520264813,478
105492369775428575932,112787435697866537461,614
105492369775428575932,113718775944980638561,529
105498252699399179332,115455024457484679647,589
105499486269476609381,110538600381916983600,688
105502659434999281505,101263615503715477581,633
105502659434999281505,103752943025677384806,1144
105502659434999281505,104987932455782713675,459
105502659434999281505,105646458226420473639,1027
105502659434999281505,107362628080904735459,796
105502659434999281505,113171096418029011322,677
105502659434999281505,113356364521839061717,558
105507255007244881280,100720409235366385249,608
105507255007244881280,101373961279443806744,961
105507255007244881280,103236949470535942612,623
105507255007244881280,103537112468125883734,463
105507255007244881280,103752943025677384806,1160
105507255007244881280,105646458226420473639,961
105507255007244881280,107489144252174167638,945
105507255007244881280,109213135085178239952,470
105507255007244881280,112787435697866537461,922
105507255007244881280,114124942936679476879,747
105509265688865453497,112787435697866537461,483
105510708763837902389,117734260411963901771,695
105512969749187372763,100720409235366385249,819
105512969749187372763,106417861423111072106,715
105514263790686954389,101373961279443806744,516
105515756598232617812,103752943025677384806,464
105515756598232617812,105646458226420473639,435
105515756598232617812,112787435697866537461,456
105518467693654116370,109596373340495798827,973
105518467693654116370,111048918866742956374,564
105518467693654116370,113112256846010263985,447
105519038660802781347,103752943025677384806,464
105519038660802781347,107362628080904735459,506
105519191728840713975,103752943025677384806,446
105524296818768831092,101130571432010257170,904
105524296818768831092,101373961279443806744,943
105524296818768831092,116931379084245069738,420
105524952191381141516,101130571432010257170,532
105524952191381141516,101373961279443806744,535
105524952191381141516,103752943025677384806,859
105524952191381141516,105646458226420473639,788
105524952191381141516,106186407539128840569,445
105524952191381141516,107362628080904735459,518
105524952191381141516,110971010308065250763,563
105524952191381141516,112463391491520264813,534
105524952191381141516,112787435697866537461,679
105524952191381141516,113718775944980638561,813
105528122498893014595,100720409235366385249,483
105528122498893014595,101373961279443806744,659
105528122498893014595,103236949470535942612,538
105528122498893014595,103752943025677384806,630
105528122498893014595,107489144252174167638,536
105531146596149869452,114124942936679476879,433
105534523039545815802,103752943025677384806,495
105534924388664025413,105646458226420473639,922
105534924388664025413,113718775944980638561,1088
105540279376376182858,106382433884876652170,507
105545532441428025202,100720409235366385249,801
105551943554693186434,107489144252174167638,811
105551943554693186434,114124942936679476879,766
105554277784426121544,111048918866742956374,482
105554277784426121544,114122960748905067938,630
105556083857866545452,107489144252174167638,1283
105556083857866545452,112787435697866537461,1269
105556866525457575462,106382433884876652170,544
105557139488279541412,105646458226420473639,715
105562984268271417589,103236949470535942612,615
105562984268271417589,105646458226420473639,1767
105562984268271417589,110538600381916983600,1035
105562984268271417589,113718775944980638561,1158
105564428961976656838,101373961279443806744,574
105564428961976656838,105646458226420473639,935
105564428961976656838,109213135085178239952,720
105565257978663183206,109130886479781915270,937
105565257978663183206,114122960748905067938,706
105565313546534562689,116825083494890429556,427
105572534153651755821,115516333681138986628,447
105573629067206326705,110538600381916983600,490
105576370635355122980,101373961279443806744,711
105576370635355122980,103752943025677384806,602
105576370635355122980,107489144252174167638,1201
105576370635355122980,114124942936679476879,1138
105585381794306138498,111048918866742956374,564
105589087510104431580,105646458226420473639,441
105589087510104431580,107362628080904735459,463
105589087510104431580,107489144252174167638,510
105589087510104431580,113718775944980638561,515
105589087510104431580,114124942936679476879,435
105591280483231306566,116931379084245069738,470
105591280483231306566,118107045405823607895,732
105595823502776413734,114122960748905067938,491
105601859867990103815,101130571432010257170,466
105601859867990103815,105646458226420473639,533
105601859867990103815,112787435697866537461,687
105602558213766353371,103752943025677384806,577
105602558213766353371,104290609881668164623,462
105602558213766353371,105646458226420473639,567
105602558213766353371,106186407539128840569,435
105602558213766353371,110971010308065250763,501
105602558213766353371,112463391491520264813,491
105602558213766353371,112787435697866537461,527
105602558213766353371,113718775944980638561,523
105603371542949390808,111048918866742956374,461
105604069278255341131,101626577406833098387,704
105604492968547001946,103752943025677384806,480
105604492968547001946,105646458226420473639,457
105604492968547001946,112787435697866537461,559
105604492968547001946,113718775944980638561,477
105605717188343552918,107489144252174167638,1010
105605717188343552918,114124942936679476879,973
105605856039237133139,114124942936679476879,464
105607476388378833699,101373961279443806744,873
105607476388378833699,103236949470535942612,746
105607476388378833699,103752943025677384806,730
105607476388378833699,107489144252174167638,949
105607476388378833699,114124942936679476879,898
105609014086389410693,112463391491520264813,598
105609014086389410693,112787435697866537461,1086
105609329836396616019,101373961279443806744,990
105609329836396616019,103236949470535942612,590
105610524155512272853,113799277735885972934,695
105611182727548155833,112463391491520264813,531
105616606109443088514,104290609881668164623,510
105616606109443088514,109130886479781915270,648
105616606109443088514,109596373340495798827,459
105616606109443088514,111091089527727420853,971
105616606109443088514,115273860520983542999,602
105616606109443088514,116807883656585676940,612
105618929864966236949,109130886479781915270,624
105620723198704093179,101373961279443806744,982
105620723198704093179,103236949470535942612,746
105620723198704093179,103752943025677384806,1121
105620723198704093179,104607825525972194062,524
105620723198704093179,105646458226420473639,1087
105620723198704093179,107489144252174167638,1436
105620723198704093179,112787435697866537461,838
105620723198704093179,114124942936679476879,1364
105621403584928506108,101130571432010257170,944
105621403584928506108,101263615503715477581,770
105621403584928506108,101373961279443806744,1153
105621403584928506108,103236949470535942612,805
105621403584928506108,103537112468125883734,662
105621403584928506108,103752943025677384806,1429
105621403584928506108,105646458226420473639,1424
105621403584928506108,112787435697866537461,1301
105621403584928506108,113171096418029011322,614
105621403584928506108,113718775944980638561,1490
105623540981324310486,107040353898400532534,550
105628192186131306330,106382433884876652170,457
105629136113697369382,107040353898400532534,563
105629306396707697061,114124942936679476879,636
105629715514672156567,101130571432010257170,541
105629715514672156567,101373961279443806744,649
105629715514672156567,103752943025677384806,721
105629715514672156567,107362628080904735459,579
105629715514672156567,107489144252174167638,600
105629715514672156567,113718775944980638561,687
105629715514672156567,114124942936679476879,477
105631931017935418856,116825083494890429556,1009
105638035132192474170,100720409235366385249,430
105638035132192474170,101130571432010257170,640
105638035132192474170,101373961279443806744,599
105638035132192474170,103752943025677384806,722
105638035132192474170,105646458226420473639,706
105638035132192474170,107362628080904735459,702
105638035132192474170,109596373340495798827,455
105638035132192474170,112787435697866537461,631
105638035132192474170,113171096418029011322,537
105638035132192474170,113718775944980638561,716
105638035132192474170,114124942936679476879,574
105640765558937706569,101130571432010257170,610
105640765558937706569,101373961279443806744,792
105640765558937706569,103236949470535942612,526
105640765558937706569,107489144252174167638,916
105640765558937706569,109213135085178239952,422
105640765558937706569,113718775944980638561,812
105640765558937706569,114124942936679476879,726
105646458226420473639,101130571432010257170,1253
105646458226420473639,103752943025677384806,2391
105646458226420473639,104290609881668164623,643
105646458226420473639,106186407539128840569,795
105646458226420473639,110538600381916983600,928
105646458226420473639,110971010308065250763,1096
105646458226420473639,112463391491520264813,1074
105646458226420473639,112787435697866537461,1779
105646458226420473639,113718775944980638561,1661
105646458226420473639,115573545440464933254,483
105647897153052672470,116825083494890429556,426
105649948522261888383,103892332449873403244,501
105650167745347450637,100129275726588145876,485
105651236684145975066,113718775944980638561,463
105656572281780568085,100720409235366385249,492
105656572281780568085,101130571432010257170,631
105656572281780568085,101263615503715477581,672
105656572281780568085,101373961279443806744,737
105656572281780568085,103236949470535942612,460
105656572281780568085,103752943025677384806,871
105656572281780568085,104987932455782713675,472
105656572281780568085,107362628080904735459,752
105656572281780568085,107489144252174167638,927
105659097927693243471,100668989009254813743,549
105660089938320345564,101373961279443806744,780
105660089938320345564,103236949470535942612,580
105660089938320345564,112787435697866537461,554
105660089938320345564,114124942936679476879,1053
105661011150419732835,114147483140782280818,566
105662441312581584585,103752943025677384806,570
105662441312581584585,105646458226420473639,503
105662441312581584585,107362628080904735459,431
105662441312581584585,107489144252174167638,461
105662441312581584585,112787435697866537461,454
105662441312581584585,113718775944980638561,522
105662825015240716208,111091089527727420853,552
105665471538678987323,116807883656585676940,500
105667750548390597712,101373961279443806744,593
105667750548390597712,103752943025677384806,646
105668631124768022675,100129275726588145876,487
105675699991169784590,105646458226420473639,1781
105675699991169784590,110538600381916983600,676
105678251890689969669,112787435697866537461,550
105678393202515471961,107040353898400532534,892
105678393202515471961,112787435697866537461,1653
105678730193466810150,101373961279443806744,474
105683277396811922238,107040353898400532534,571
105683277396811922238,109130886479781915270,684
105683277396811922238,114147483140782280818,553
105685884205572286523,111048918866742956374,557
105689080881028674716,115455024457484679647,738
105695579160741894626,103752943025677384806,601
105695579160741894626,110538600381916983600,938
105698379283764366996,103752943025677384806,1992
105698379283764366996,105646458226420473639,2348
105698379283764366996,107040353898400532534,929
105698379283764366996,110538600381916983600,554
105698379283764366996,116315897040732668413,459
105700458202176534843,117734260411963901771,562
105702916554149632006,103752943025677384806,1159
105702916554149632006,105646458226420473639,1679
105702916554149632006,107040353898400532534,796
105702916554149632006,110538600381916983600,1411
105705583990865087760,112787435697866537461,1227
105706178492556563330,101130571432010257170,498
105706178492556563330,101263615503715477581,704
105706178492556563330,101373961279443806744,460
105706178492556563330,102340116189726655233,636
105706178492556563330,103752943025677384806,660
105706178492556563330,104607825525972194062,481
105706178492556563330,104987932455782713675,579
105706178492556563330,105646458226420473639,719
105706178492556563330,106382433884876652170,683
105706178492556563330,107040353898400532534,500
105706178492556563330,107362628080904735459,910
105706178492556563330,107489144252174167638,692
105706178492556563330,109130886479781915270,644
105706178492556563330,109596373340495798827,754
105706178492556563330,112463391491520264813,718
105706178492556563330,112787435697866537461,795
105706178492556563330,113356364521839061717,460
105706178492556563330,113718775944980638561,632
105706178492556563330,114124942936679476879,593
105706178492556563330,116825083494890429556,577
105710309787324452079,101373961279443806744,737
105713223960534386075,106382433884876652170,857
105713223960534386075,107040353898400532534,826
105713223960534386075,109130886479781915270,772
105713223960534386075,112463391491520264813,492
105713223960534386075,114122960748905067938,847
105713497706843136406,104917160754181459072,434
105713497706843136406,107203023379915799071,426
105713497706843136406,114124942936679476879,524
105713497706843136406,114147483140782280818,510
105719357664268884087,112787435697866537461,511
105719631874959534533,114124942936679476879,491
105719631874959534533,114147483140782280818,516
105720374917117266351,100720409235366385249,496
105720374917117266351,101263615503715477581,486
105720374917117266351,101373961279443806744,512
105720374917117266351,104987932455782713675,438
105720374917117266351,105646458226420473639,542
105720374917117266351,106382433884876652170,523
105720374917117266351,107362628080904735459,703
105720374917117266351,107489144252174167638,633
105720374917117266351,109596373340495798827,610
105720374917117266351,111091089527727420853,592
105720374917117266351,112787435697866537461,755
105720374917117266351,113718775944980638561,470
105720374917117266351,114124942936679476879,684
105720374917117266351,116825083494890429556,499
105720575077842057695,107489144252174167638,1236
105720575077842057695,114124942936679476879,1233
105725281791704071878,106382433884876652170,679
105725281791704071878,114122960748905067938,535
105725281791704071878,116825083494890429556,472
105726572425985124560,113718775944980638561,669
105728724002183346652,105646458226420473639,1246
105728724002183346652,110538600381916983600,748
105729901667343281584,111048918866742956374,702
105729901667343281584,112787435697866537461,631
105729901667343281584,116825083494890429556,500
105731168529908350929,104905626100400792399,503
105731881257142821581,101373961279443806744,536
105731881257142821581,103236949470535942612,421
105731881257142821581,103752943025677384806,455
105731881257142821581,105646458226420473639,433
105731881257142821581,107489144252174167638,612
105731881257142821581,114124942936679476879,582
105735158965333960126,114122960748905067938,451
105742591547943280092,101130571432010257170,1065
105742591547943280092,101373961279443806744,1020
105742591547943280092,103236949470535942612,572
105742591547943280092,103752943025677384806,1196
105742591547943280092,105646458226420473639,1222
105742591547943280092,107489144252174167638,1167
105742591547943280092,109213135085178239952,550
105742591547943280092,112463391491520264813,1056
105742591547943280092,112787435697866537461,1474
105742591547943280092,113171096418029011322,714
105742591547943280092,113718775944980638561,1169
105743064669189657599,107040353898400532534,481
105745543515055969267,114122960748905067938,589
105747380233541976823,109130886479781915270,753
105750866923530086194,101373961279443806744,1290
105750866923530086194,103236949470535942612,929
105750866923530086194,103752943025677384806,1050
105752057810405054936,103892332449873403244,700
105752393173546984679,114124942936679476879,565
105762229515740262545,105646458226420473639,1372
105762229515740262545,110538600381916983600,669
105765413048412797763,110538600381916983600,701
105766877091091995093,103752943025677384806,455
105766877091091995093,104290609881668164623,442
105766877091091995093,105646458226420473639,447
105766877091091995093,112463391491520264813,451
105766877091091995093,112787435697866537461,453
105772169578659856660,111048918866742956374,761
105773104468453471866,111091089527727420853,618
105774584262673652364,116825083494890429556,423
105775301078332279694,104607825525972194062,461
105775810312323748998,101263615503715477581,581
105775810312323748998,103537112468125883734,483
105775810312323748998,113718775944980638561,701
105778096264726449062,101373961279443806744,658
105778096264726449062,107489144252174167638,1025
105778096264726449062,114124942936679476879,944
105778674685148394320,105646458226420473639,694
105785197801929483800,101130571432010257170,643
105785197801929483800,101263615503715477581,658
105785197801929483800,101373961279443806744,864
105785197801929483800,103236949470535942612,573
105785197801929483800,103752943025677384806,911
105785197801929483800,104987932455782713675,438
105785197801929483800,106724181552911298818,423
105785197801929483800,107362628080904735459,762
105785197801929483800,107489144252174167638,965
105785197801929483800,109596373340495798827,497
105785197801929483800,110971010308065250763,498
105785197801929483800,112463391491520264813,521
105785197801929483800,112787435697866537461,783
105785197801929483800,113356364521839061717,420
105785197801929483800,113718775944980638561,852
105785197801929483800,114124942936679476879,772
105787806063874769109,101373961279443806744,783
105787806063874769109,103236949470535942612,637
105788536249289182288,100720409235366385249,593
105788536249289182288,101263615503715477581,712
105788536249289182288,104987932455782713675,502
105788536249289182288,107362628080904735459,643
105788536249289182288,107489144252174167638,527
105788536249289182288,109130886479781915270,587
105788536249289182288,112787435697866537461,588
105788536249289182288,114124942936679476879,564
105790774404543863872,106382433884876652170,448
105792863344463477240,112787435697866537461,1362
