user_id,degree
106212404479280253365,1025
112352633407725078192,280
103959243158931939660,299
102837585635477883297,268
111989147144480209929,1150
117351046921487004979,297
113097482187390886970,360
111166179898448648162,256
112908787643676146989,362
110499698822370583107,348
100348228053016261723,298
104487173540464647216,562
101860749523577380902,1217
114773999439462260004,550
100668741879927315727,525
100442799203858155896,808
116193307049302877780,1052
113161147802140342914,1199
103314359363072261470,677
104798366333129144101,1164
106504553993578697540,204
100421655488973884511,997
100284657717362921303,456
111607980817245877657,1030
106976838186319814891,930
116555776142596388408,222
110255193504699698342,316
113041693148251706037,710
101240367938746431069,434
116745301804267779308,765
114366061994787133863,580
103791961428515587426,1291
102046758632182220078,208
118146987929458859584,739
117439091078641936822,263
115100211160039958401,1166
111993317164904084662,224
104615036373699865786,547
115433406081833536712,634
105807353963296595759,1312
110183897431869053927,1396
116601574636040796266,245
114197433257896961904,255
108038060678219248624,301
116706588382945742404,2020
109518670979375035450,848
112375221537349838268,948
102380164715308354113,432
111157449591953470776,442
107439602331964041656,747
103955200518600890837,834
104278345775393146746,583
116027252747787075605,611
101688359380225059746,683
112456998320142661662,804
109767240797514292562,745
100336168624696993662,277
117189268819713435859,1309
103152505287187486368,426
113698811021839773522,820
108305496397739679404,703
117318108522010789945,540
111935566152570666802,2519
115481157564608627256,908
106426202053867191814,533
109749791790822900352,475
115027207905655296189,502
101198217882918683659,733
106143425977005266863,191
105701959451208450843,417
110548537510520166617,696
112608300862819326681,244
104003738194771126470,944
102156224561092001320,312
103183570053193175186,323
107037176957019054590,411
106439042524416914269,721
104972713938717882861,280
112936045739062010432,1104
109280758276914754699,272
111279305603098131429,541
114897851476805665764,651
100850366603336762261,641
111338349833335999320,197
102460637835826609177,972
114442308647527644206,345
100129275726588145876,821
100838427370217147579,1098
115531644543586931678,208
114197438191866831587,1240
106051568355457229284,1557
109789831377964091532,622
113245245869204962890,208
115960289873597934410,469
102797953003564182378,440
106879930813570692402,683
106081467805593191866,453
106869640501871433625,833
103801797762308192366,256
105185455174342753611,3465
107561640956330271695,659
110776037638869683946,506
102071370520547943705,860
100139396065575087708,1909
114647204922189094345,656
108119400159597000824,455
102909361265144278096,461
108959885868853010514,688
101814482834551731665,529
110507527007341112130,197
105551427433455873138,837
107973528337861416233,746
100696736492387120828,2185
108651188588978341662,262
108690696042587736665,344
110215372857969443518,639
104744307819540576816,798
113745560507580257243,478
103674677798255572952,2309
100769780672518887110,410
102660127519288918999,388
115254224662620166686,392
108643553408514834289,313
101502056223282249599,370
103652441454188509895,888
107349857723330811457,196
103347100927369972510,913
104454375340292612353,428
111442489653684253192,1701
103281871960906366325,197
105012906421646245980,311
102196348030668119033,283
103904482248230514276,745
101999713404249620657,646
116733870803366872793,825
103092754229817039243,589
100484876923298033076,202
102117563353507133351,307
105784920147322712061,404
114990723018990898817,908
102337441335093951076,628
112041468927612699197,300
105015054894036616501,1144
108557531309397355660,679
102064180132667872799,872
115464467737653978219,1075
114941111742064871221,809
107862060029522417073,306
104744447193786997950,1867
106346103000894582144,276
106809752496943324149,247
114756000538208168007,401
103130564210779910919,760
110195764203732426662,1192
113683203062976710699,1340
112345958146857992786,214
114824062333815369855,658
103061886690736158243,387
111284141301267844995,3622
117628831406218124541,265
107234914374636956122,1142
108770022239813194104,271
112404730344317129455,606
108234504729950216883,653
108069352426790024725,268
106500985107649675834,658
104182728682521844098,450
115839703624312555159,226
104678585479974299308,274
109554000214945719997,306
116983835843711407400,775
114868373709032701377,598
115599800236429009889,333
107235471120730371779,504
109806202959220997192,191
102511981912191370608,344
115969546635157272385,202
109541762824928001460,647
104392479114301494076,561
104444429114469631792,225
110351317290193696485,214
102827783224786240304,478
107125762950209694911,199
107503635617395328870,698
106002187053559926842,212
103794274354940572153,2474
115469260937373930959,887
117338113241517380009,630
110541006149666996423,266
105511441634407668071,267
104059255580456384218,297
106149203748300183386,681
104006871901449234574,592
109323071486321851462,282
107596952485930545484,261
114612601344481392532,674
116823008434400390575,415
102473872624045771515,737
110290125255951020088,975
116123069264644161575,469
103338189792182571973,312
112016242624005519460,1125
112422964344435001439,707
108150514911444882565,799
112660900142235081822,860
103299540843591867924,1102
117938374235064587402,473
113509647157390250961,409
100130587427333595998,569
100740038256182624267,544
107417289353580360577,574
116464351384208082887,219
100281903174934656260,440
109558601612519151831,647
101575557263442070894,820
103138256598643257731,214
116944982624744331440,322
112056566279840200491,303
102426112696730995918,560
106799894909699063377,514
104920338177995156820,784
114518216782134549655,1397
113843064593912965652,710
114786453107732135062,304
101275468966556252954,225
117373433718852083069,391
107561275736053026558,1264
101699904654066419055,1394
115106517392938287575,211
102273107632735098494,198
115283754386037021957,864
108923712431258180288,1289
109450136122823412810,491
102556980488942572247,396
101086924650801913681,734
107206752787112974489,215
109004558032658869391,320
116391308468474592476,769
105115296437048179792,500
107286217921376113231,688
115263292637710833951,388
101920992040317414990,1226
115435548586239976642,993
111130658480858831604,414
101652924841644250767,452
108426520491342494542,355
112616909425737973797,754
112929717560661562705,956
111128778940913280838,214
115157824414236006466,415
106636280351174936240,516
106606403793600220472,393
100028689656197242043,471
103809729882925667942,278
106238092400087274094,825
116639977335418814856,655
115693987112947877464,609
100854101106794204554,424
103235412042557128838,959
100790659325790171788,739
100998675706072717222,353
109122415375078353554,606
116482001661226769314,1388
100367144709105316901,373
102602037056198484191,315
101540468776840533944,352
106749686166469577692,1100
104589960103679837185,254
105730851730647479595,351
108564774959534277266,270
107917189818388774440,816
111367628080250080638,507
104575672231740070960,275
111031715523051627572,364
110666934758559914220,391
106936860724849031720,445
103103935742217188277,366
105443650226277121558,332
111508465747088598074,198
107698577967913285817,891
106130679598095630483,533
103740006964968940693,1000
105485925499804329038,529
104308062840628298594,1017
109543322684542972752,2276
104753777046465900271,1162
104765860954869222632,197
101044647514229557166,480
107808655928167345271,205
110136814439493271218,362
114753028665775786510,205
101320852631840479908,1114
105945402868229234397,547
115470899846866535873,239
115051698125675652549,672
105242052952566062929,261
110848224771166441724,217
109727657032062248130,670
106574382467002896803,840
111484507894516267199,226
109585183273678372705,2582
102078521648675217644,380
106315615758223798909,200
100099294805798995028,199
110518236073457468142,326
112388061220957091883,653
109972855782326601287,297
101588047234283537557,212
105567040786190117873,222
106162381089984978148,691
106310476862123186207,450
111467014974214199699,600
105107878790528682279,256
109674147187002148854,594
112301240242230074279,304
101749593082706663468,1153
108908215773519298358,487
104499554263822207550,867
117087950457402009877,585
107203023379915799071,1223
117888066624276890664,624
101274953308299427237,295
114824099301858505990,427
110846467595736018848,337
102462190036681330165,643
111157779676194350760,550
106848557915685453653,244
114993685823307387210,2545
104638149031932566838,539
114375685758477100370,628
116427929385107378495,499
114725535109120226285,422
117143431026798289437,687
107511603630776071612,794
111089628746003300979,610
110717840795088494151,333
110985521608832712510,279
101626577406833098387,898
105573839496229236829,188
117032113600154455464,254
109320210849447243467,777
104646763099174956558,210
117312649809959602650,1557
115464110386924908182,335
101918525956017440797,221
105276331686026291094,1031
100994501665205330955,379
103205893317458273411,1187
102758503713493597369,363
113096703902071806487,378
116460283963511055224,583
111750411343634488632,363
114615393961422617415,706
102278070639671131527,406
102646369747000754749,339
111948878041168186917,1100
108980742613825144744,488
109270233621747740192,383
111209087218841579097,819
109582043332312883283,534
102640329553590701515,775
104630846394084969766,552
103382133892057015635,2278
101890322581278061243,332
116840797877994591195,449
106521388020777868025,309
117882688824685788475,504
116443183777312138910,280
103074672338622109141,491
106466276854811987527,756
109231759620757010594,559
104342313215221608158,2063
103589019049641649685,578
106273635297261865782,1903
110697330127679086078,294
111401665244261492863,356
115224452334462787307,501
104120872933532516419,1068
110333852190211488429,906
101012536590422410177,1001
113882902374544976919,842
102228138880231589720,1419
101826850200845604590,3057
108034245923143539552,685
101062037827578653402,384
104656452630415095782,387
117600739388320606536,250
115635640542843205149,586
115448168514358581759,551
117464141153665768193,367
106444949980439762846,813
101459357725828904673,543
100691067730886385825,531
110676588457949723144,1043
111106539125282112535,255
104865837206726587564,223
109277139890959117872,462
114697646623413794481,214
104457994442783581478,240
103982666998630589270,769
105424103985861474030,937
105180909071638634394,491
115042720994982091067,300
105487271647302500789,955
108745662468080299857,302
108889193619527620927,2275
115551873506719266921,426
111673843526650323120,1175
113456203738507213575,1819
106877027034668470841,454
101243327427639243853,838
110506574666473490499,537
100868586045291619207,545
118170059441102440825,266
107335689754861942125,1147
112099940363819205792,714
100721679322847841821,1519
110686463635396874206,1598
113838601398151265676,476
106297050976164109460,442
108380180393712839855,205
101373183312946647776,809
112585242522946430444,611
108424020240415471405,538
110763763214462889412,367
104176937291281778869,221
102953679072375185491,540
109109427803573497734,1686
113290547889385032951,341
117802831896638233341,831
114525897766432859832,419
101179305091815209891,198
114376843832826921514,786
102043260834270219453,343
104884187785294504654,294
102153246681085980801,502
112483309917631634011,738
103370381849300614410,419
102694811716693924029,219
100882994243294441475,246
111331997584495270584,214
104899905923329200280,743
112642151201850420526,1024
108943427458626299202,479
104334993139856754317,502
109800388691366698129,994
116879740742372087026,647
112612839912741329328,888
107101050522748054258,490
109077308860514403486,788
104961978800332475267,361
110084448879517816424,328
108516682099512392082,485
114321924242797785362,1173
110399471684434367281,487
103958798400682742296,845
109011443669452707044,595
116176172197325965750,536
116081283977903722451,877
113423775857404260219,781
116109930616766004335,277
114159686106227869859,266
116826380160876619557,537
101924354787768199796,856
116209386927422884868,544
106482820252458358482,1249
107950851093654625603,547
112847988553683079061,1008
113860279927830936092,922
116900778253816537494,419
110855134895946246038,682
114184621783002087779,436
100545926367884760148,502
101636028470616999200,776
102948661427059528413,336
112868140462470357784,311
100016899877318096903,206
107097380005503009847,319
109137084770312957893,2202
111838135888506280048,1219
106934849311470143032,479
109621755422740544882,439
108471015790056757612,190
106493780402278226735,1039
110850053497623693908,1410
110279511361603882003,192
112002751904024593568,364
114451313413394874327,302
118412512467093291146,265
108317453004035953066,1674
104437779902151633962,1084
110469605246351997796,241
117763114248029238574,643
113823750247181382906,1241
116803249501635990267,575
104739022522671686030,926
114325795848339466863,737
112952346757342680108,260
103859361322229323981,1128
113880176428450213425,481
114551127601229207764,905
116287941630572985761,1385
117036693528125723667,327
105922903554346477204,2632
112722219820639238991,272
105888686022555303652,775
114045508531844593743,420
109102285121245902523,894
118101142850877049048,197
116950321759899642301,704
101144444610113517605,307
113975010357135448306,338
102609946495986468292,210
114280772366686283146,486
113432895974485629892,793
115705949521934386269,228
115106042459217297624,2182
112964117318166648677,353
112349912245938616897,1170
102055764248816094584,204
117150992874520465373,737
107547627393558274556,234
118169136376376168592,189
107281146902978462832,253
103929874923303024040,664
100406086096378704496,492
116338830893154409089,808
111189325081401974532,1243
112237116051768932507,699
116030731070355927068,313
112381323655815221410,406
117520418486969073602,876
105528923212033756518,572
112373818948348148540,1047
107677895455342575962,606
116708058413840840744,454
102484646237374888622,243
101976623500728749709,414
101387092275812938679,863
103560513682479457851,488
104853516543340149364,2226
102981795338524163479,273
107732802446301744236,559
116044213249760668341,295
108491440629148278626,387
107004712313757091008,389
111409617808305551136,2036
107044824725885567955,484
114529505337840700774,189
116726325327075260175,1065
112201306543459590055,203
111257822958416964011,1037
117709205555718083615,645
100372053012901360266,619
109821835832137035332,536
109931117392620460235,2384
104403266059394158450,468
104793149264277930378,778
114294757055502483384,198
113998127376703212360,303
102719454815211200674,262
108178207650853308679,1378
102915801446798382700,525
104845395781838813380,1288
102615263566457101235,670
107728981484346651383,317
102338771753099534037,248
115514472545940554175,377
117831178532393860609,224
114820642886563979618,547
108271483087167439033,304
111497201955207478388,532
110831618704667113842,399
104841148170753166863,451
110127241426347944824,232
110578063684604762531,525
107776381757881810293,1380
109504007463132729006,298
114419664855330371780,503
107850598628797042098,775
113930912469410006717,597
109316889866264091819,1426
107824987594229342846,654
111356952761477157826,1585
105565257978663183206,1312
112263107851397255622,366
114823261863094429512,414
105152503384268783597,564
114463636972555173007,523
110655418956914034743,533
102407045868809610187,1093
115673754165260228002,1536
117164379876522742757,494
108095466314892669807,275
115855655258445836036,347
108762410549881925690,477
116488068558092164985,475
114996040064692233406,944
100636618833419542499,1314
114147483140782280818,1855
105748801323975462511,272
117272767006069745879,1465
115284976741836774394,1283
106054513912188955477,482
114009419989045179593,901
105629715514672156567,943
118391348074574561641,1244
103797883802077039230,291
112458714478562846013,290
113399785752705562903,1418
117105764275907696041,550
114746723400328550050,552
110986824202675925688,446
102672374688772458990,1107
102886572730020092598,1622
102831811591974807581,1083
109893546815395232496,1619
101417826671423354997,1686
105921578574921467395,320
102397482698742388526,1971
107064926525994902498,355
101821065486271348319,344
106220310992437411759,687
113257832247273491708,1492
112076499418231280459,340
115263904839708277756,320
107212502265858287720,220
104470581700601992271,771
113116798150496717628,236
107857888121727893520,1279
104605289181301085634,944
109701953237192531344,513
108953716425027205602,1328
110008116244179984313,784
112759446650710384950,320
110347264868029713677,790
113292954860882739824,1346
117055729266754416915,1961
101895466486422136103,1114
115382682111328795883,335
113511279752012786991,1032
115202253827844332223,1358
115482592985338514967,862
109462948655854300805,1151
103202760473534065366,1982
101248132798651706167,575
104558996796696834366,778
109173676007062605940,622
102645204215549659944,1667
108516651469213983964,1177
115288926045225966893,1471
107108629296744262885,1211
100390111023341951431,863
105538817214187338366,487
108504324492284095679,693
100336715807927506438,2003
102064685451872550466,1360
101005349854546472800,1910
110717004259802576923,376
105959055586673429437,1560
113983863075069397753,441
108751590965129465066,250
111814371900160540716,234
103773583497308984430,3243
118209762617061765947,276
117498098305644899120,254
116837025859476229246,1851
101858339163531830807,1861
108037955970101699528,413
117661886343564536364,844
103072738433357468653,394
103239560454875806844,690
108197225210696824533,1821
110145365386943856630,1543
115482045733512958639,211
114465054771085582441,895
105531146596149869452,477
112029775019798501663,578
108612311203869502383,322
106089456616545738856,397
101718460568069080946,987
102212184795237656022,1689
116594169782616598727,579
112899409081344588861,378
109085511401108649724,2228
106641334116207071223,1497
102705214051534458406,507
101609582118994470760,639
104962463220266131500,317
103900458321897198471,1583
112142294364807756035,240
105854477836714634695,740
115194079649434781497,1320
107697233520993866936,1170
113403112154194398439,787
118165672496719783143,1017
116565803711654776107,452
109428803912354866795,388
101673436798809233365,1110
111038932652846926815,1296
101550491289025468863,190
110844728403108679033,1953
106486933038664842533,1219
109646508394301470481,294
106369209343093164735,917
107564271879998719632,926
108283790777090359812,915
108850165775587855194,1112
116981000875007763662,1158
103274251626717875952,742
115196378283570842702,1152
106461633594064301959,485
113465771817995839889,1196
116309245143964407908,1697
114758137980765322938,555
102332158572057805055,1403
106255964642738189563,1083
104100725654421261442,1246
102903606767281565472,908
111428460282110348984,206
115511987799237171733,252
117535606282654836281,264
115077119375311083223,865
103088059440519703624,881
112532174734543629200,1025
112965003329600470280,846
117174193243418253301,3326
108093196978439295882,754
104127012662538858816,326
111554937428262475546,1240
101354172798464998376,265
103174148753240088636,869
114718082130072843756,212
107991184034868817056,479
116583912742289922674,1039
116658211265587112997,896
103531984146359617543,593
110585177119295723165,546
109559796026318026317,556
117334292632787816394,723
101115270922615903536,1426
110807687879138440086,1230
115376482203245770820,1522
112276265096039341881,281
115183209875959276137,222
103984595971776502972,1258
110155811430661032289,1940
105937576002485757390,1528
117382553718196502426,528
104242525397757047995,326
115728458120419023779,1878
108727355581569174388,303
110172935315685333021,771
108871877301789098084,708
111292005124261783238,2104
106957385563551399756,297
112613302119908855458,730
117558369671149465138,895
117139337839412508538,1224
111296305480267035844,414
107396656126703375612,679
101160407305581586697,620
112922373559516660837,974
102040763864961338414,597
116743480428293422071,2070
115521219455065170976,326
108890400948483542545,355
113438256900303213931,2218
111852119488463725230,2486
102775946291711153243,814
104535290065749228866,702
105049758370408227684,1772
105507255007244881280,1616
118275754648266054105,250
105620723198704093179,2226
105294765328544716331,672
103506800973002590969,1658
110741625355731730721,277
113932394061621744962,1543
114607043207014058571,643
115342280352366557071,261
116889600203618136583,350
111876382360515518236,331
108198048893947379069,228
110665341903921297488,1524
115331831688376500647,584
101533437896673022113,1496
110170478425532185128,3818
103941280605298395061,586
112005484203762930233,391
104541959256591361052,1874
106438827693773849118,1970
100603420708037491047,1171
112325758177811548294,811
108628443227381208695,1274
114321957417486936190,362
108798075723893335078,1667
106142599927679917738,841
106703933576039947964,1411
101974721201551199104,273
102920398018069213819,282
110105953921784630118,401
109769095489366015369,1406
104337849268076537184,443
112359855210279683528,497
116446794677446601248,246
114912358797395522487,1932
100771778865891544223,521
107360395290125021567,1399
116029015128594914556,1014
114263724985133518308,1251
101941876824901549285,2802
104236036126667853354,325
112774562495472224848,265
103620883824326506842,208
103618573102998872644,1740
110321086525924532305,726
118189673697734123818,1132
103518993170392566205,1409
102243605956196306765,891
106548976801025520856,1232
115994776758481717942,894
107629818779411782380,1360
104975666058522435058,1398
113327707837097590099,250
105343454923517993908,2785
118089892017613224774,1097
103855604528593517211,196
108153298436385586584,1935
117534567438781655786,3280
108914678202103108811,733
117360484062846434303,976
108820817735945349178,1338
109879616923579051168,705
104576759851444232491,1412
101889975950768622316,1083
102455866319040594957,702
111729912087650238345,1221
101054176287548874640,292
118074592578736482053,1355
101965231542285455416,905
107708625917544129773,3282
111997710331187263641,351
106512394490409548810,1435
114038564293324338054,610
113457607458742399428,1043
105248406398392178262,1075
101041472624397267479,232
115355372800233634836,858
102280187460284438983,697
107985102860141845294,2083
101285025178738693068,365
117537412855555061982,354
110572048251087260267,1454
106178912990039163828,1629
105720575077842057695,1389
112228182645210947167,587
102789401378975740824,545
110391341631790400088,1559
107732476244664646127,1975
115316174361725170760,375
112485884885190667391,213
114125900939049731990,3044
112437432871129430052,1132
114428750997696634020,432
104506173414420325418,431
111335333837626501354,708
101318868666358425138,188
108116823663192680258,922
109308524770948540943,578
109196927921693462980,655
117310595726857993328,1164
115814989235744544376,557
107286069514760553496,869
110844082215587114348,1530
105898851287256125141,400
109814936378070144274,1055
106096361729029699575,1319
108581600383744157473,1471
118337888156714165742,215
104380581224549491750,2087
105243283914377715826,270
101326473558851266458,3944
103418664184289128207,1311
113485316122624474544,1482
116466276696001101696,1186
116552941560660658912,999
110275700940996733061,1248
103932330401811606699,559
113147920694019822591,287
102405991645755774841,647
109867682146917322989,951
117511955612172117914,1520
113714992061418066417,249
111408626247857759665,462
100570943621691880802,1114
105426743019195604827,509
108834613627264806974,2084
108403542149288133281,1135
103226273502029841599,227
107775404050846237250,2039
102926741437771714510,466
110534982800542813261,628
108017136976942780048,932
103037297632011841504,216
105385121146604084854,535
112349335732307259423,417
115236231218861555299,289
109887665686445998048,308
111241263379733454446,2415
107656441989772047043,2068
101943035898572565380,676
110697387901189299664,1482
115186878312054850629,2117
113648536184477445118,246
118179600299048730384,335
100038413049692507612,1649
113198853216960063932,1056
104031145895548702140,1805
116661354896189856683,301
109015555870543396832,400
105989949347799204342,870
113381419568450917747,894
104762925488648743919,1083
100737020332026189099,484
116706759796316956635,940
117680333620600764789,434
114490574845787182918,210
109743927448056385194,318
117820918963737586068,1375
105800931235510181650,1989
100475561456657224558,2095
114277281405466837036,244
102078098288357515431,315
105550091457455290398,314
103640868363269754000,1483
113398497409883509512,2300
118074930118880730333,512
104378154756194093727,3100
118255645714452180374,208
115200995826724964872,197
111501187421350616642,510
113087544984248028809,1184
104167754717321456393,628
102014703153353451681,206
107149075470261453144,211
103511425983824525199,304
103460569489458223929,289
101061915862182396523,2284
103545995066222515975,681
116927112288249522316,1483
115003241055650548986,480
117574554323772486921,1226
108834662751980444685,1331
113801380601991106215,332
112472104236914933035,962
116518724508845550802,1637
100199206837153934262,2099
110030785937387976074,1926
117014035284065592442,506
111500259552701435875,532
115659255952431552297,459
105246689330562901035,635
107649500403071557943,980
118241706409766112402,863
102656139852674706106,1145
103869411862361623647,714
114552144373328619491,826
115103513800246528527,1953
102076033841555832518,1284
111750296934070136450,713
110701303409251940504,2230
104501652823299914159,2662
115076389471719869628,1383
117162584547330191129,1645
105752393173546984679,565
111299245834134954469,736
105968121033284619244,1709
117819671466113107345,1454
102277738523009646368,1832
107206538097288220274,1920
105299865907019142478,1162
103372422838028574485,1507
105629306396707697061,636
110226026994630736269,1330
105296264385437402402,360
107738052316470416814,1333
109187261328438975114,590
118090655019219995666,224
113716608947911727393,497
115891696950731235305,1142
105476381299539058508,1242
116969930454143715987,606
117200274133492421259,239
115274420552571826637,821
115631392683812246403,1661
102479713175050730556,217
109744504046679889646,710
112422316829264871774,1112
112716711411000436041,262
110414002328246477699,211
113028758029278367373,968
107483714191607682955,531
112457110405729171019,1305
115065563322811017070,1816
104131603681800614185,540
103449995781766635357,2134
116193523946718816007,225
108276017039691136956,1465
117054568470874619985,377
104401462206426890612,817
117257230438440531537,556
110725988306174718965,803
116037474958183519388,1594
107514025501733304075,374
102530368133542641112,300
102302684997058684773,477
101553006904680034563,1241
108646630664506811132,261
109796736861657598650,359
105974344028736728341,1404
110351806097696440300,302
101694854656278622842,374
110083467573773561712,2146
116648978868970467664,890
109844533275135409759,1618
115745959615353693288,1383
114461296692814286233,374
104462950065092332327,611
100937080232841223416,805
101683110797134764736,799
110479167004746675441,2014
111043623176979553868,684
111171774279922268425,565
104751815649248165850,495
101234972977475021538,415
113780280836251353450,1671
117760686859612307836,1823
102029505169101002492,1672
105182772231313806587,664
113691883610628209067,202
110202148260796990473,420
105605856039237133139,573
104155770298251438878,2975
105700898291566225808,421
111160382577441379317,3090
114614871042282238013,1815
115550472568182135597,1190
117570997424193022129,346
114335257693284472091,3785
115690704193312436919,1483
117382011486018942265,267
117144717681042935359,2688
105669924377560628246,772
104699920090529948458,2120
111005570197962924384,1375
107546877391531381536,784
113965638147334566849,616
104899534934891296850,329
106120248883783560821,390
105883087616320654801,439
116888779946081235765,398
110360023965709509645,1511
110912055212888170698,1515
112000489467966551603,1158
110017717432936421547,2155
100838609505485154019,193
106332521193891989354,274
111898964366303457295,907
117366078117131024067,589
102822450046900135921,358
102254921263609226645,2329
107505640403924766397,1721
102768114339985212844,520
102213927299417521191,495
106528242942323266098,374
102734773672764406407,534
108562908057958673728,282
102144518285325653315,768
104944221071071255985,467
100918751310613131472,473
100904865892153488706,280
117036976483681152192,552
112805246530421332890,811
101414913556920152653,954
104163166390789007528,1569
103041844428738777927,660
105226725152707398397,341
107381073695757434347,426
117151429143865176097,3739
115382566264655935534,699
112594607056304480509,1126
113626890337315012561,1225
103271447027451185788,671
104302524350132782178,1500
115642181881303469271,1314
106186112264388479474,190
112737356589974073749,432
116331515612347682749,1330
113085222399032424814,450
107743243961862129539,604
115062815716621078217,229
102823118371800961129,424
101094105348372997640,963
109493490725321636855,664
118213841069614887504,452
106992323093389636048,3805
115199302425058428026,290
117357239383552297326,532
104000907293996725339,497
102682030297862873837,2710
114152574143097134460,334
115716197313320129640,340
101733566879407210511,502
118311813387223268166,600
104559367186056690815,479
107539688426583317585,290
100018055313799456759,365
116350850471110345426,1001
117013270038354652709,1107
114059548727530382883,1187
117080460060821588163,1788
114449136363515778220,1566
118234772739219454819,1001
118010817588169094313,942
117854769497679103742,383
106109953731611718484,204
103352532224110271800,197
107377664248698247607,1106
101125962139502207130,284
107105890509803563656,1079
108566334850399183206,1410
102742333797709782764,3837
102861625523178741140,1184
118248222351971105532,358
111003303475584600662,242
112879206971647854118,209
106184776095468420185,339
103124845922100199071,1208
110649158119577617962,1102
105472596684664595999,320
107639567933788693074,2310
111043608444505764735,1290
101387174909834628816,503
104874536448361982086,876
114772539059130770030,1795
111872227454610057635,489
100268281156139418010,2344
110229483536215858312,1451
113633996891234418433,297
116473420915596249841,713
113079112416450593023,1988
107150938667723041976,487
101005818831743475991,247
118131697232761732776,1395
101403554672910641983,254
114831667658193937371,787
111514735588177976561,2853
112312901875750706723,2215
116869567224212612056,1335
115411342684720297462,647
103908448964312073643,424
101313088594783802183,895
116576359043485259939,1815
104373181539346226769,303
107733223155249215242,2730
101263615503715477581,2371
105605717188343552918,1073
101939349974549577068,361
101929039478960520672,1304
106035570729285450613,2162
103434216481228816348,318
104770726494207178533,301
114846083476314868855,1503
113435321295173258137,819
101595117115653228833,215
113388920749703417250,708
117863322265515575855,733
118007019733262675418,828
103206786526099082032,1463
107889816939032412666,2355
115603027821195586033,447
102387547306528445637,1336
111530414219710845688,923
105589087510104431580,741
108723453893621328565,1792
105502506545735279423,482
116151263804676207105,1037
105690023467426957386,219
106985823475201692468,1568
104390009053213696204,231
104550981850921135548,195
104121609875372820045,460
116761875937645117617,288
106390650883164711583,326
108020107658978270494,1452
104891536829161719797,1944
107277383916180293265,2334
107438682907917399901,625
116132443343700819596,229
107044084667875956662,905
112968305388793808815,2845
106045751813069071297,1247
106649929935339369458,270
112936634323714765964,1327
103585977613029983766,1654
106832159448552618946,197
108859080618295357963,1494
118218435018193081342,571
103850759574847404595,1137
110122907004584858863,664
110433681985434336732,280
111419564832268061657,253
103627721981378204369,1687
104466766325157023642,438
117300339930600767280,530
102102223169944561281,199
114993049360168606780,339
113346146953541262098,1505
103927066438847360240,1813
113179595967722334569,1072
111279980650930688521,201
102714842214560356470,237
102113840462283524594,941
114187741965209450599,199
113962866520226485377,285
109917336159709947099,723
102274702309754511052,2292
104938275395746102196,929
117614346606810010817,1494
108257497659531463336,927
105528122498893014595,1051
108112196307843395109,890
106724435919605472652,2430
105731881257142821581,933
114259411616321128251,580
100203083680599645929,197
115531985781539115408,1694
109822510295546073148,778
107331626870497071558,301
110690107992805295937,766
115129347558613683514,711
110455237625304376553,2877
108041410289205537365,824
104458938478962853927,1446
109775910500002841569,275
117167807905512758321,503
106533383112258363963,743
101932080441690768772,240
115171387899666794965,618
108006437472813923338,3328
117463451991247727919,573
116077052144599127950,602
104992798176478601465,641
114524188020005061463,248
103979199134097921147,1247
112021534332747330848,657
105960823811455236614,262
101990168708836845802,1248
104917160754181459072,1130
114368689264732394875,452
101863305673693947212,532
106323108312617324337,499
110631584319300141261,2583
105374605403316311458,1160
107656997874085008632,270
115121190871606390348,1679
111189683040828587921,1565
107424840100129188090,287
118321714959001894283,195
101728655513552631913,619
110171339580648239267,1052
118389593305597714911,495
102687596996952607321,221
100557819052469826660,566
111099835542235293080,1683
114580307878074936861,223
113413941952445486546,2906
104897874677397845918,220
116867368573175665922,1502
100580349003099136931,886
108447039773039786532,718
109444293682232046687,622
104131608705810814739,277
114851524531022825135,484
111115134959742432948,1436
105660089938320345564,1294
116802951796325624865,447
115992513109398635156,475
108423078998856224523,667
106739504288468559058,1069
117561613306649673995,363
105798484409770787237,1223
109522180282993900056,755
115899046837002212608,1134
101661202742163830758,1005
104855080168513246639,188
109182373957614595289,612
106273142422645495807,580
106688394858776034168,1197
103471751605471219081,390
105431751966778878558,2006
117662787427358000188,1688
104124592566867927546,2632
116591251970863826123,971
113334554071760714771,661
103484147666932538438,475
114977829426881889492,1919
110065871079016978677,2023
111841063346290955131,1585
111673151624151424655,1801
115380981948224185206,1367
111494748483067320360,1491
108350410094406810129,1953
102185545819076112150,856
117670498708050524646,423
107811501771685140323,675
109709123163755447406,284
101101086295080736193,236
102759194596429227036,2996
102085386890461684999,264
108698034442038948439,659
104981153774802985493,382
108209879935982921111,1079
114939665364497270864,1285
118025179339914082390,933
110782237476873083485,1973
103923700544970826249,2641
102476083858002705976,805
104166041735582575191,367
102654798672507674091,487
105638035132192474170,1028
114603212026411781660,486
104370594274936446063,1445
105892869389940058316,1948
117049109301535630849,211
106877518422447491864,2159
102778563580121606331,644
108264814164025953371,1333
107798867186542046341,2630
105042289188933106097,648
106356302054336184712,816
116291397068502613104,1123
100275127957118045048,1281
117042430101993837427,2287
100318284953757812785,3615
109447945040869715974,526
105683277396811922238,1502
117227223410553236894,926
100560478564575980731,2095
104195596535276000851,254
105933969669785529812,2234
111308930001632578779,835
108510743547785674771,1764
115899601830613537531,717
101694831794131960933,229
106123465281190845478,216
